probeset_id	gene_symbol	Monocytes	B-cells	T-cells	pDCs	NK	mDCs	Highly Expressed in PBMC type
216958_s_at	IVD	6.775784155	7.889151731	8.463207259	7.178210547	9.966148869	5.761258087	NK-
216960_s_at	ZNF133	4.88824235	7.886779547	8.322261602	7.586231352	8.964528069	6.966120071	NK-
216983_s_at	ZNF224	5.804376615	7.098037196	8.030744869	7.145332393	9.111012872	5.483062504	NK-
217006_x_at	FASN	5.833745753	5.078125916	4.941918277	4.63158163	6.768033797	4.830276411	NK-
217012_at	NA	4.62097955	4.898538491	4.658871464	5.63626856	6.378106958	4.228971398	NK-
217029_at	BAX	4.191346294	4.930535958	4.417558025	4.583037005	6.785877248	3.913704742	NK-
217031_at	KRT84	3.574274214	4.085107025	3.690178009	3.727122726	5.264283488	3.042537399	NK-
217045_x_at	NCR2	8.647079564	8.466328241	8.115031865	7.079445534	9.632394136	6.684730949	NK-
217055_x_at	SLC1A2	4.890854722	5.530468492	5.00833676	5.545736368	6.809981479	5.373738235	NK-
217058_at	GNAS	6.465637959	5.472369687	5.617328607	4.416510471	6.797056567	4.132546794	NK-
217070_at	MTHFR	5.321604126	5.344597459	6.097495345	5.773430349	7.314874896	5.159224635	NK-
217088_s_at	NCR1	4.481763943	4.584297007	4.540012026	4.870867914	7.979439822	4.699908487	NK-
217095_x_at	NCR1	5.683600552	5.81813573	5.093157639	5.921563568	8.982513579	5.916580546	NK-
217109_at	MUC4	5.422225975	5.04823537	4.347637392	5.12246076	6.539329088	5.160011395	NK-
217110_s_at	MUC4	4.279664284	4.627719041	3.79447636	4.552601477	6.146951641	3.416883712	NK-
217152_at	NA	6.634797313	7.724812094	8.550237415	7.711043269	9.672792567	7.053160554	NK-
217164_at	NA	6.204510587	8.12500641	9.048127624	6.786827502	9.926969689	6.394390409	NK-
217194_at	NA	3.88702611	3.313320875	3.437864232	3.792344426	5.450724933	4.042646869	NK-
217201_at	NA	4.049949457	4.43719637	3.968642958	4.116448612	5.306646491	3.236915934	NK-
217228_s_at	ASB4	5.388098548	5.393879617	4.945395426	3.819134918	6.647193088	3.836869885	NK-
217238_s_at	ALDOB	3.529578778	4.393031232	3.3134307	3.258229715	5.087264975	2.62771466	NK-
217261_at	TTTY2	4.843755536	6.506112881	5.726768899	4.49612254	6.846677677	4.281495474	NK-
217296_at	NA	5.868044839	6.236824164	5.906643547	4.966441513	7.265355415	5.202969211	NK-
217304_at	SHMT1	5.730239526	6.277379769	5.809741171	5.392251142	7.309779356	4.614781065	NK-
217311_at	NA	3.080083165	4.311251057	3.404597715	3.752138717	5.460664824	2.888090425	NK-
217314_at	LOC390688	4.316081087	4.606201836	4.174962737	4.280775054	5.967540496	4.010670616	NK-
217315_s_at	KLK13	6.25819222	6.674794857	6.079388752	5.584195122	7.294629522	5.101436002	NK-
217321_x_at	ATXN3	4.692424167	4.345454537	4.733189983	5.152136198	6.47917937	5.206500737	NK-
217342_x_at	FLJ11292	5.954436901	6.492714847	6.477726797	5.989781012	7.890303644	5.456805203	NK-
217348_x_at	ARHGEF15	7.25232145	7.884206762	7.249186945	5.285509536	8.924652252	5.483851028	NK-
217349_s_at	PRICKLE3	5.619686879	6.194303293	5.763215435	4.812877129	6.956680027	5.048771433	NK-
217351_at	KRT8	3.669549203	3.615469672	3.070695045	2.766656126	5.675158215	2.288734111	NK-
217385_at	NA	4.08146535	4.466185481	4.052963707	3.635308556	5.887952923	2.839282917	NK-
217407_x_at	PPIL2	8.144776395	8.374796403	9.0625386	7.272913181	9.87428191	5.86951306	NK-
217408_at	MRPS18B	8.580049758	10.13903087	10.86087508	9.689338252	11.2949793	10.23679059	NK-
217435_x_at	NA	5.207210092	5.854175789	5.259521422	4.091407161	6.845500478	4.095577382	NK-
217438_at	NA	5.015366497	5.076998145	4.78133287	5.637929987	7.437530522	5.503383561	NK-
217446_x_at	NA	7.811301206	8.57689695	9.263319977	9.009706583	11.51316746	8.743045385	NK-
217460_at	TNP2	4.816047876	4.568153263	4.499031189	3.805318834	6.485614895	3.362616616	NK-
217465_at	NA	5.820433375	6.021804494	5.209028686	3.774295053	6.843393169	4.959905422	NK-
217493_x_at	NCR2	8.144244729	7.866082731	7.649513743	6.242415438	8.975369901	5.163957241	NK-
217506_at	NA	6.813983514	8.48618002	9.203366944	7.255020852	10.45027899	5.565909393	NK-
217511_at	KAZALD1	5.893493711	6.835047491	5.395821532	4.965220041	7.447557372	4.261187551	NK-
217519_at	NA	4.937407416	4.793518372	4.766890799	4.081901829	6.803343402	3.884019394	NK-
217529_at	ORAI2	9.925815771	9.731963864	8.496151922	7.511643174	11.12773264	6.513047276	NK-
217532_x_at	NA	4.297752702	4.698519241	4.410448762	5.408258672	7.61383	4.900107969	NK-
217534_at	FAM49B	7.393964684	7.700073573	8.696106691	8.306611016	9.91582134	8.039855422	NK-
217554_at	NA	7.089126053	7.605530474	8.114769826	8.460837262	10.18295163	8.669804432	NK-
217560_at	NA	6.43946531	7.143483795	6.756702251	7.784389632	8.833829265	7.657507755	NK-
217562_at	FAM5C	2.810701766	2.625308085	2.187356099	3.406191197	4.350316262	2.656336455	NK-
217566_s_at	TGM4	5.480772958	6.016912648	5.93891844	6.306589996	8.692586088	6.808639972	NK-
217567_at	TGM4	4.838804139	5.172256379	4.378757935	3.984767704	6.855838275	3.756524703	NK-
217586_x_at	NA	6.974623898	8.938606733	9.481305118	9.703004209	11.20529991	9.302315026	NK-
217588_at	NA	6.408676645	7.765008704	8.461250577	7.47495841	9.340679254	6.447100151	NK-
217593_at	ZSCAN18	5.740768009	7.888858818	8.6723867	5.223337864	9.408117531	5.397387459	NK-
217598_at	NA	5.505426404	6.007175809	6.534805432	5.435853551	7.212266347	5.876526071	NK-
217604_at	DNPEP	6.402022668	8.04823129	8.94663087	6.726053136	9.225925379	6.685140458	NK-
217626_at	AKR1C1	5.414375757	5.657834864	6.045767606	6.137400586	7.939593545	5.091108798	NK-
217627_at	ZNF573	5.104211912	8.813959466	9.430563823	7.404573697	10.62584732	5.614710562	NK-
217629_at	NA	7.293842773	8.334715739	7.97127903	5.696128861	9.821634725	7.946676132	NK-
217642_at	RNF40	4.847029481	5.472348432	5.199077477	4.547984111	6.542680216	3.833683081	NK-
217643_x_at	NA	5.879241001	7.185873117	7.582948965	7.272103153	10.22303111	7.376632268	NK-
217652_at	KIAA0892	3.831527555	5.312716598	4.989097097	3.317286901	6.088846663	4.143884637	NK-
217656_at	NA	6.019826941	6.5896378	7.352070062	6.443065072	8.703672222	5.284957711	NK-
217659_at	NA	6.557179889	6.35107353	7.870939311	6.96904136	9.037843201	6.553928742	NK-
217662_x_at	NA	7.110568033	7.322817742	7.903417252	8.570800309	10.37311447	8.269788505	NK-
217666_at	KIAA2018	4.946917388	5.266160766	5.037233405	4.757410705	6.770380572	5.308398398	NK-
217671_at	NA	6.332120781	8.654421222	9.16987814	7.707106845	10.07526472	7.019433346	NK-
217674_at	NA	4.352484232	4.823074951	4.318637093	3.838742159	5.599457047	3.166953943	NK-
217676_at	NA	4.783869461	6.255217222	5.811101642	4.661108679	6.923865561	5.243620983	NK-
217679_x_at	NA	9.657434822	10.85919497	12.22027912	12.90908813	15.04369713	12.66957893	NK-
217697_at	NA	5.67461654	5.432856501	5.973722707	4.417773875	7.700948866	4.415177208	NK-
217701_x_at	NA	5.49035688	5.847027836	6.245126507	6.042453812	7.489228711	5.624250736	NK-
217703_x_at	NA	9.292633301	9.975918165	10.50080399	8.458346044	11.16132213	8.16264385	NK-
217706_at	NA	6.259862638	6.508911082	6.513828	6.005015425	7.966455437	6.458969015	NK-
217712_at	NA	4.146168262	4.435968764	4.878275945	3.228689231	6.290336516	3.498341179	NK-
217713_x_at	NA	8.166916515	9.483777632	9.983140418	9.236423482	12.07817708	9.096418776	NK-
217715_x_at	NA	7.815022106	8.884329384	8.932912698	9.896769181	10.95856788	9.115506293	NK-
217807_s_at	GLTSCR2	14.23473456	14.49273329	15.13249396	12.71286711	16.09255526	12.80734231	NK-
217885_at	IPO9	9.861793545	9.813934613	10.68760608	7.079415346	10.89076999	7.002796698	NK-
217890_s_at	PARVA	4.266791208	4.423555118	4.292507194	2.794243059	5.410644221	2.315114454	NK-
217902_s_at	HERC2	6.857252212	9.253567408	10.04875842	9.54322129	10.75364803	9.672725966	NK-
217929_s_at	KIAA0319L	4.653912684	5.563516091	5.975357278	4.377669466	6.69324644	4.588222125	NK-
217974_at	TM7SF3	5.80705198	6.417490957	7.995600736	8.288963235	9.585291985	8.064721065	NK-
217977_at	SEPX1	9.586920452	8.088653111	8.951001889	6.904779561	10.64955196	7.465975587	NK-
218056_at	BFAR	10.05086905	9.65521419	10.00524009	6.926880753	11.45423834	7.6613286	NK-
218061_at	MEA1	9.386727989	10.3500636	10.79295968	10.46434531	11.9295143	10.86908858	NK-
218069_at	DCTPP1	7.096674335	10.25371499	10.50291184	9.097381262	11.4421295	9.908832608	NK-
218102_at	DERA	9.510012398	9.826715629	10.06954443	8.808745728	10.83543976	9.132617508	NK-
218105_s_at	MRPL4	6.988705783	8.33164317	8.449738964	7.584967876	9.463700453	7.627838878	NK-
218121_at	HMOX2	8.017066697	8.006468515	8.337133737	7.364376569	9.592146714	8.174492013	NK-
218130_at	C17orf62	8.512723298	10.8021063	10.68107791	8.480602597	12.15961001	9.490283048	NK-
218146_at	GLT8D1	8.197295226	9.749019242	10.63148724	7.900879459	10.86148641	6.146853892	NK-
218155_x_at	TSR1	8.652451536	9.659525249	10.42741273	9.541691034	12.0546049	9.620855852	NK-
218174_s_at	C10orf57	5.895935928	6.907880168	7.46402828	6.942074076	7.941579942	6.024106881	NK-
218175_at	CCDC92	9.342358375	9.846883935	10.52507914	8.647237602	11.23096819	7.438593994	NK-
218227_at	NUBP2	7.671557267	7.961347948	8.767876008	7.631965284	9.016766423	7.614540229	NK-
218242_s_at	SUV420H1	10.26510874	10.17209078	10.59195844	6.439630604	11.47849415	5.66521373	NK-
218272_at	TTC38	6.084042893	6.322058792	7.424488068	8.374815927	10.90325472	8.381055427	NK-
218342_s_at	ERMP1	7.668691566	8.292766729	9.2038296	9.188739607	10.26495771	8.323564293	NK-
218362_s_at	DIS3	7.947820171	8.051383698	8.777472707	7.449008816	9.169687574	5.646427298	NK-
218385_at	MRPS18A	9.028179198	9.382579279	9.714754272	7.519884455	10.45387539	7.489626078	NK-
218409_s_at	DNAJC1	9.551414131	9.268522533	9.293571697	9.350361204	10.35014676	8.243972032	NK-
218410_s_at	PGP	4.53033824	5.424247567	6.249339693	4.061506315	6.762083322	3.988803509	NK-
218452_at	SMARCAL1	6.838411668	8.083505436	9.037237329	8.105000539	10.04421426	6.980081124	NK-
218470_at	YARS2	8.041642021	8.752132107	9.4849716	7.838648646	10.72517316	7.528346687	NK-
218489_s_at	ALAD	5.832232958	6.347392764	7.024484883	6.410442655	8.109198466	6.382101953	NK-
218492_s_at	THAP7	8.387656639	9.08617068	9.492191954	6.927088509	10.17746382	6.484669271	NK-
218497_s_at	RNASEH1	9.87065471	9.927998777	10.63971046	9.971430418	11.15575819	9.404356158	NK-
218500_at	C8orf55	5.52251767	6.455866482	7.249056134	4.062177076	7.610653925	4.039236826	NK-
218517_at	PHF17	8.16136944	10.36607029	11.25190435	9.645558926	11.71228996	9.461260775	NK-
218547_at	DHDDS	8.619399132	8.47302316	8.933526806	8.655759485	9.71391575	8.425796565	NK-
218550_s_at	LRRC20	5.257418152	6.331404418	6.219439638	5.302356595	7.236221131	5.013186796	NK-
218560_s_at	JMJD4	5.540565545	6.571396857	7.069546748	3.795672605	8.102543519	2.854991693	NK-
218563_at	NDUFA3	10.2118978	10.56702583	11.1547128	10.04899675	11.82361446	10.01388131	NK-
218565_at	C9orf114	7.282316416	8.036882761	8.91343916	7.472626167	9.216893784	7.326778645	NK-
218571_s_at	CHMP4A	10.68236481	11.02668041	12.34091856	10.77763583	12.77101809	11.37641003	NK-
218588_s_at	FAM114A2	8.71047327	8.864442992	9.13622163	8.296738903	10.01113284	8.095206402	NK-
218638_s_at	SPON2	9.254896359	8.25079675	8.912991338	6.318403891	11.54201215	4.458844435	NK-
218650_at	DGCR8	6.977226567	8.479569494	8.975614542	6.693988563	9.57511118	6.517007636	NK-
218652_s_at	PIGG	9.236267261	10.35297047	10.74600605	8.334424603	11.82750598	7.165050648	NK-
218658_s_at	ACTR8	7.503870558	8.165592489	8.320963472	5.368887613	9.331562976	5.880609264	NK-
218659_at	ASXL2	10.10934584	11.03906182	11.46400196	9.180386716	12.20315408	9.390811821	NK-
218666_s_at	STX17	7.660317562	8.470820831	8.528935668	8.191596833	9.503113184	8.501592386	NK-
218670_at	PUS1	7.945578602	8.517423372	9.475663168	8.537444714	9.851415651	8.257438947	NK-
218699_at	RAB7L1	10.36512939	11.04290846	11.85594369	7.842885278	12.1383586	9.055156577	NK-
218700_s_at	RAB7L1	8.643306675	9.215331831	9.960757321	5.967513361	10.64754804	8.023335975	NK-
218707_at	ZNF444	6.078111368	6.262353109	7.466442453	6.611022805	8.237828087	4.712745383	NK-
218708_at	NXT1	9.640798397	10.03499802	10.64831081	8.890951682	11.05229516	9.630769526	NK-
218722_s_at	CCDC51	7.443699674	8.952380778	9.087611642	7.26001901	9.98127772	6.52782185	NK-
218734_at	NAT11	6.961137417	8.57330227	8.387127702	7.400174585	9.614914188	6.251467837	NK-
218735_s_at	ZNF544	7.572633148	9.583281606	9.745063786	7.850255288	11.01062781	7.413460509	NK-
218742_at	NARFL	5.628757924	7.586450233	8.001716338	5.364784363	8.827982649	5.419339818	NK-
218744_s_at	PACSIN3	3.823525782	4.465280367	3.149376109	3.447033399	5.063185578	3.447284126	NK-
218746_at	TAPBPL	8.940307124	8.873677065	9.026868191	7.775568386	10.24956866	7.096834726	NK-
218747_s_at	TAPBPL	9.070687426	8.7258463	9.111536788	8.8251973	10.31726245	8.863361465	NK-
218762_at	ZNF574	7.068070806	6.878040258	8.065820966	7.737782636	9.180196564	6.208573497	NK-
218796_at	FERMT1	4.699240895	5.345513844	4.516028244	6.45369273	9.139418586	6.402237267	NK-
218797_s_at	SIRT7	9.61213336	9.844768158	10.57028008	6.649257039	10.84606108	6.162014381	NK-
218807_at	VAV3	10.57912032	9.994715632	10.03481213	9.452328354	11.74938834	9.263909767	NK-
218816_at	LRRC1	3.720355765	6.533303909	6.071382183	7.1561463	7.765445494	4.834257797	NK-
218837_s_at	UBE2D4	7.132189486	7.6083761	7.983306909	6.80587285	8.751519988	6.261282056	NK-
218838_s_at	TTC31	8.936793784	9.28557626	10.08234209	7.60673996	10.34415068	7.53355471	NK-
218857_s_at	ASRGL1	8.38128861	7.81816866	7.525627201	6.411524834	8.999677142	7.745896452	NK-
218869_at	MLYCD	7.604122289	8.29270452	8.289842849	6.309570721	9.314562527	6.530996016	NK-
218882_s_at	WDR3	8.656993148	9.485923263	10.18567265	7.624139697	10.52065356	7.278699513	NK-
218899_s_at	BAALC	5.876378279	5.350719153	4.194828426	2.845906252	8.117728567	2.471704881	NK-
218901_at	PLSCR4	4.946835492	5.726862966	5.071321679	5.715601359	7.138696442	5.705370203	NK-
218956_s_at	PTCD1	7.372077765	8.262157476	8.800765678	8.816370811	9.816439276	8.476472389	NK-
218960_at	TMPRSS4	3.937310312	4.431371254	3.508195725	3.941587153	4.972855116	3.747831333	NK-
218962_s_at	TMEM168	8.896915622	9.278954228	10.17552204	8.084356724	10.32554007	7.408601743	NK-
218968_s_at	ZFP64	5.812723692	9.193184523	9.627061827	8.504954329	10.44504288	7.033990898	NK-
218980_at	FHOD3	3.722030934	5.326180959	3.81951963	4.720121031	6.478668164	3.755817579	NK-
218984_at	PUS7	7.47415066	8.784083748	8.924922248	5.428526402	9.858574758	6.811332189	NK-
218991_at	HEATR6	6.348571456	7.088810731	8.451212606	7.116814782	9.24452614	8.073206884	NK-
218993_at	RNMTL1	8.626690877	9.689038006	10.53393756	8.22378605	10.70715242	8.003068162	NK-
219001_s_at	DCAF10	8.158766198	8.300706437	8.954099872	8.22733956	9.719302947	7.852414382	NK-
219007_at	NUP43	8.016254353	10.19950234	10.99788225	9.229931023	11.76558352	9.200637412	NK-
219010_at	C1orf106	5.822821133	6.798035251	6.205052906	4.577441143	8.099238384	4.946043437	NK-
219041_s_at	REPIN1	9.701595229	11.46340679	11.01971333	10.94590853	12.94600674	10.20396048	NK-
219050_s_at	ZNHIT2	5.229009941	6.213030241	6.735076293	2.482805549	7.58874446	3.20906717	NK-
219061_s_at	LAGE3	9.244889885	9.340198898	10.0805245	7.51188038	10.81882956	7.333172769	NK-
219076_s_at	PXMP2	5.721767354	7.687194772	8.567121064	8.128851837	9.162196101	6.788821472	NK-
219085_s_at	GEMIN7	6.713274967	6.304173919	6.184157796	5.330114822	7.752850399	5.179429275	NK-
219091_s_at	MMRN2	6.216276508	6.715665671	6.354523092	6.175758738	7.529502143	5.131825612	NK-
219105_x_at	ORC6L	7.703180114	9.414356752	9.576893829	8.653240174	11.36309045	8.434638398	NK-
219121_s_at	ESRP1	5.042152126	5.495079666	5.42380265	4.184212085	7.246583948	3.194520117	NK-
219142_at	RASL11B	6.584711432	7.52437508	7.035372598	6.349206652	8.04055935	5.819878835	NK-
219152_at	PODXL2	4.762967476	4.622764844	4.107070141	3.554267296	6.091861118	4.353777106	NK-
219154_at	TMEM120B	4.588876686	6.532457997	6.976192553	5.964702092	7.720084364	5.112442817	NK-
219155_at	PITPNC1	10.79885943	9.538987849	11.69311284	7.842716421	12.22282132	9.691206773	NK-
219160_s_at	PAPOLG	6.603946401	6.205129589	6.267390184	3.481252505	7.491716214	3.95993171	NK-
219163_at	ZNF562	8.409836615	8.883081188	9.372410159	8.903858698	11.1510878	9.641658717	NK-
219196_at	SCG3	3.061352283	2.885090374	2.743226469	2.720938154	4.428595884	2.73469786	NK-
219206_x_at	TMBIM4	11.74432502	10.88493948	11.78269669	11.09543268	12.99631519	11.27247205	NK-
219215_s_at	SLC39A4	6.553182891	7.889536852	7.870890575	7.295406071	9.196989611	6.172315019	NK-
219224_x_at	ZFPM1	8.058256446	7.610041618	8.833006638	7.499566355	9.696582795	7.151453384	NK-
219227_at	CCNJL	5.862255346	5.751297283	4.896467786	5.140405942	9.170522626	4.25721808	NK-
219238_at	PIGV	8.617197207	8.75861652	8.683276525	4.485080347	9.780319721	2.72537296	NK-
219241_x_at	SSH3	7.531047652	7.651248141	7.682981895	6.375040692	8.718099043	6.756870736	NK-
219245_s_at	OGFOD2	7.313959479	8.264526242	8.311435415	8.009572578	9.493747386	6.977608215	NK-
219250_s_at	FLRT3	5.736394541	6.392387424	5.896836749	5.673949008	7.215391598	5.527915662	NK-
219251_s_at	WDR60	5.237367835	6.787146042	8.849390025	7.905894003	9.734556268	7.25873115	NK-
219284_at	HSPBAP1	9.13825376	9.292335734	9.79780946	9.09460262	10.34736733	9.278178143	NK-
219293_s_at	OLA1	10.85576354	11.37435485	11.9375734	10.21506897	12.7364857	10.80660712	NK-
219298_at	ECHDC3	7.186413499	7.79783897	6.111884596	4.823525108	8.361914344	5.172466697	NK-
219304_s_at	PDGFD	6.323208885	8.311154163	7.562517742	5.153108762	10.86037659	4.53481124	NK-
219330_at	VANGL1	6.085456306	6.563046167	7.064851214	7.265753267	8.688913063	6.798123197	NK-
219333_s_at	CAPN10	7.825304589	7.811254343	8.109369704	5.49119313	9.125455379	5.160802808	NK-
219345_at	BOLA1	4.797548288	7.507251751	8.452392572	4.581279015	8.726488944	4.055057872	NK-
219363_s_at	MTERFD1	7.638988731	9.652353488	10.60830438	7.796845849	10.66390788	7.083697428	NK-
219366_at	AVEN	6.6584855	8.150221092	8.543155057	8.082994214	9.546336994	6.050271404	NK-
219373_at	DPM3	9.204310278	8.594425503	9.562512597	8.481085908	10.4300527	8.620746949	NK-
219377_at	FAM59A	4.609316505	5.156740544	5.125989872	4.040027262	7.290348676	3.417283603	NK-
219380_x_at	POLH	6.426408051	7.329012816	7.661160609	7.373632138	8.624917409	6.905158073	NK-
219383_at	PRR5L	8.239584985	5.497032469	7.453767098	5.021713477	9.63917061	3.648784787	NK-
219392_x_at	PRR11	9.01272578	10.83810238	12.19298678	11.72831328	14.48619913	11.74881412	NK-
219401_at	XYLT2	4.732182055	6.472269051	8.229892973	7.25677595	8.702587931	6.545197717	NK-
219422_at	NA	5.931446771	5.697750539	5.602220976	5.332043355	7.387496367	5.212004232	NK-
219427_at	FAT4	5.409431562	5.809758226	5.465177418	5.242086482	7.062361023	3.783521007	NK-
219436_s_at	EMCN	3.618633325	4.230380039	3.240128454	4.529354702	6.119822685	4.907381771	NK-
219446_at	RIC8B	7.897661383	7.81983363	8.850915581	5.517081393	9.356794094	5.494523529	NK-
219462_at	TMEM53	6.556621962	7.483210307	7.659276887	7.623837025	8.649594268	5.649962421	NK-
219481_at	TTC13	7.888267787	10.01756022	10.81410816	7.977512139	11.04415241	7.725579989	NK-
219482_at	SETD4	5.982850157	8.119762241	8.999603306	8.197624267	9.349081021	7.170534071	NK-
219501_at	ENOX1	6.063784905	6.565904317	6.398081181	6.110594859	8.239673772	5.407880166	NK-
219504_s_at	RPAP2	6.355138437	6.879125106	7.75032307	7.233676925	8.515260557	5.848357086	NK-
219508_at	GCNT3	6.104278427	5.434031197	5.555399687	3.750063843	7.028951684	3.828955845	NK-
219521_at	B3GAT1	4.58213278	4.637491563	5.823147043	4.964247599	8.33896513	4.258526312	NK-
219536_s_at	ZFP64	5.648964258	6.318938105	6.349522088	4.793487771	7.358872919	4.871682316	NK-
219543_at	PBLD	7.278576659	6.91083169	6.846601448	6.514425605	7.967264345	6.638414692	NK-
219560_at	C22orf29	6.217545649	6.447718838	6.853298653	5.605143747	7.640087141	5.407723062	NK-
219561_at	COPZ2	5.18830003	6.368760422	6.772533165	6.621582488	7.987722409	6.954399716	NK-
219567_s_at	DEM1	4.975723919	6.015547256	6.372338617	6.107120209	7.425275844	5.134884947	NK-
219568_x_at	SOX18	4.548697323	4.234703368	3.921409076	3.431058583	5.989610513	2.968612567	NK-
219578_s_at	CPEB1	5.815193673	4.908844394	5.140043489	4.611693925	6.823763952	4.505176436	NK-
