gene_symbol	Day 4	Day 7	Day 28
LOC442535	0	0	0
LOC442546	0	0	0
LOC442560	0	0	0
LOC442570	0	0	0
LOC442572	0	0	0
LOC442582	0	0	0
LOC442590	0	0	0
LOC442597	0	0	0
LOC442606	0	0	0
LOC442609	0	0	0
LOC442668	0	0	0
LOC442676	0	0	0
LOC442710	0	0	0
LOC442711	0	0	0
LOC442726	0	0	0
LOC442727	0	0	0
LOC474170	0	0	0
LOC492303	0	0	0
LOC493754	0	0	0
LOC493869	0	0	0
LOC494141	0	0	0
LOC497190	0	0	0
LOC497256	0	0	0
LOC504188	0	0	0
LOC51145	0	0	0
LOC51149	0	0	0
LOC51152	0	0	0
LOC54103	0	0	0
LOC541469	0	0	0
LOC541471	0	0	0
LOC541472	0	0	0
LOC541473	0	0	0
LOC550112	0	0	0
LOC550631	0	0	0
LOC550643	0	0	0
LOC552889	0	0	0
LOC553137	0	0	0
LOC553158	0	0	0
LOC554175	0	0	0
LOC554203	0	0	0
LOC554206	0	0	0
LOC554207	0	0	0
LOC554208	0	0	0
LOC554223	0	0	0
LOC554226	0	0	0
LOC554235	0	0	0
LOC55908	0	0	0
LOC572558	0	0	0
LOC57399	0	0	0
LOC595101	0	0	0
LOC606724	0	0	0
LOC613037	0	0	0
LOC613038	0	0	0
LOC613206	0	0	0
LOC613266	0	0	0
LOC619207	0	0	0
LOC641298	0	0	0
LOC641365	0	0	0
LOC641367	0	0	0
LOC641515	0	0	0
LOC641518	0	0	0
LOC641522	0	0	0
LOC641693	0	0	0
LOC641694	0	0	0
LOC641697	0	0	0
LOC641699	0	0	0
LOC641700	0	0	0
LOC641704	0	0	0
LOC641705	0	0	0
LOC641710	0	0	0
LOC641714	0	0	0
LOC641716	0	0	0
LOC641719	0	0	0
LOC641721	0	0	0
LOC641724	0	0	0
LOC641726	0	0	0
LOC641727	0	0	0
LOC641733	0	0	0
LOC641738	0	0	0
LOC641741	0	0	0
LOC641742	0	0	0
LOC641743	0	0	0
LOC641744	0	0	0
LOC641746	0	0	0
LOC641750	0	0	0
LOC641751	0	0	0
LOC641753	0	0	0
LOC641761	0	0	0
LOC641765	0	0	0
LOC641767	0	0	0
LOC641768	0	0	0
LOC641772	0	0	0
LOC641784	0	0	0
LOC641785	0	0	0
LOC641787	0	0	0
LOC641788	0	0	0
LOC641798	0	0	0
LOC641801	0	0	0
LOC641802	0	0	0
LOC641804	0	0	0
LOC641805	0	0	0
LOC641806	0	0	0
LOC641808	0	0	0
LOC641810	0	0	0
LOC641814	0	0	0
LOC641815	0	0	0
LOC641819	0	0	0
LOC641820	0	0	0
LOC641823	0	0	0
LOC641825	0	0	0
LOC641834	0	0	0
LOC641835	0	0	0
LOC641841	0	0	0
LOC641844	0	0	0
LOC641846	0	0	0
LOC641848	0	0	0
LOC641849	0	0	0
LOC641851	0	0	0
LOC641852	0	0	0
LOC641858	0	0	0
LOC641860	0	0	0
LOC641875	0	0	0
LOC641896	0	0	0
LOC641901	0	0	0
LOC641905	0	0	0
LOC641908	0	0	0
LOC641912	0	0	0
LOC641914	0	0	0
LOC641922	0	0	0
LOC641926	0	0	0
LOC641929	0	0	0
LOC641931	0	0	0
LOC641938	0	0	0
LOC641939	0	0	0
LOC641941	0	0	0
LOC641942	0	0	0
LOC641943	0	0	0
LOC641944	0	0	0
LOC641945	0	0	0
LOC641947	0	0	0
LOC641948	0	0	0
LOC641950	0	0	0
LOC641953	0	0	0
LOC641955	0	0	0
LOC641957	0	0	0
LOC641958	0	0	0
LOC641959	0	0	0
LOC641964	0	0	0
LOC641972	0	0	0
LOC641975	0	0	0
LOC641977	0	0	0
LOC641978	0	0	0
LOC641982	0	0	0
LOC641983	0	0	0
LOC641987	0	0	0
LOC641989	0	0	0
LOC641990	0	0	0
LOC641992	0	0	0
LOC641994	0	0	0
LOC641995	0	0	0
LOC641996	0	0	0
LOC641999	0	0	0
LOC642000	0	0	0
LOC642003	0	0	0
LOC642005	0	0	0
LOC642006	0	0	0
LOC642008	0	0	0
LOC642009	0	0	0
LOC642011	0	0	0
LOC642014	0	0	0
LOC642017	0	0	0
LOC642018	0	0	0
LOC642031	0	0	0
LOC642032	0	0	0
LOC642033	0	0	0
LOC642035	0	0	0
LOC642037	0	0	0
LOC642044	0	0	0
LOC642047	0	0	0
LOC642049	0	0	0
LOC642062	0	0	0
LOC642072	0	0	0
LOC642073	0	0	0
LOC642076	0	0	0
LOC642077	0	0	0
LOC642082	0	0	0
LOC642083	0	0	0
LOC642093	0	0	0
LOC642097	0	0	0
LOC642101	0	0	0
LOC642103	0	0	0
LOC642104	0	0	0
LOC642105	0	0	0
LOC642106	0	0	0
LOC642109	0	0	0
LOC642110	0	0	0
LOC642111	0	0	0
LOC642112	0	0	0
LOC642113	0	0	0
LOC642118	0	0	0
LOC642119	0	0	0
LOC642120	0	0	0
LOC642121	0	0	0
LOC642127	0	0	0
LOC642130	0	0	0
LOC642131	0	0	0
LOC642132	0	0	0
LOC642133	0	0	0
LOC642134	0	0	0
LOC642140	0	0	0
LOC642141	0	0	0
LOC642144	0	0	0
LOC642147	0	0	0
LOC642148	0	0	0
LOC642149	0	0	0
LOC642153	0	0	0
LOC642154	0	0	0
LOC642155	0	0	0
LOC642156	0	0	0
LOC642160	0	0	0
LOC642161	0	0	0
LOC642164	0	0	0
LOC642165	0	0	0
LOC642166	0	0	0
LOC642167	0	0	0
LOC642168	0	0	0
LOC642169	0	0	0
LOC642173	0	0	0
LOC642176	0	0	0
LOC642178	0	0	0
LOC642181	0	0	0
LOC642183	0	0	0
LOC642185	0	0	0
LOC642187	0	0	0
LOC642188	0	0	0
LOC642194	0	0	0
LOC642196	0	0	0
LOC642197	0	0	0
LOC642198	0	0	0
LOC642204	0	0	0
LOC642207	0	0	0
LOC642210	0	0	0
LOC642212	0	0	0
LOC642213	0	0	0
LOC642214	0	0	0
LOC642216	0	0	0
LOC642219	0	0	0
LOC642220	0	0	0
LOC642222	0	0	0
LOC642223	0	0	0
LOC642228	0	0	0
LOC642229	0	0	0
LOC642231	0	0	0
LOC642233	0	0	0
LOC642236	0	0	0
LOC642237	0	0	0
LOC642243	0	0	0
LOC642244	0	0	0
LOC642245	0	0	0
LOC642248	0	0	0
LOC642249	0	0	0
LOC642250	0	0	0
LOC642252	0	0	0
LOC642255	0	0	0
LOC642257	0	0	0
LOC642263	0	0	0
LOC642265	0	0	0
LOC642267	0	0	0
LOC642268	0	0	0
LOC642269	0	0	0
LOC642276	0	0	0
LOC642277	0	0	0
LOC642278	0	0	0
LOC642280	0	0	0
LOC642282	0	0	0
LOC642287	0	0	0
LOC642290	0	0	0
LOC642293	0	0	0
LOC642295	0	0	0
LOC642299	0	0	0
LOC642302	0	0	0
LOC642305	0	0	0
LOC642312	0	0	0
LOC642313	0	0	0
LOC642316	0	0	0
LOC642321	0	0	0
LOC642325	0	0	0
LOC642333	0	0	0
LOC642334	0	0	0
LOC642335	0	0	0
LOC642337	0	0	0
LOC642338	0	0	0
LOC642340	0	0	0
LOC642341	0	0	0
LOC642342	0	0	0
LOC642343	0	0	0
LOC642344	0	0	0
LOC642345	0	0	0
LOC642346	0	0	0
LOC642347	0	0	0
LOC642348	0	0	0
LOC642350	0	0	0
LOC642351	0	0	0
LOC642354	0	0	0
LOC642355	0	0	0
LOC642356	0	0	0
LOC642357	0	0	0
LOC642359	0	0	0
LOC642360	0	0	0
LOC642361	0	0	0
LOC642362	0	0	0
LOC642365	0	0	0
LOC642366	0	0	0
LOC642367	0	0	0
LOC642369	0	0	0
LOC642370	0	0	0
LOC642372	0	0	0
LOC642373	0	0	0
LOC642374	0	0	0
LOC642377	0	0	0
LOC642380	0	0	0
LOC642381	0	0	0
LOC642383	0	0	0
LOC642384	0	0	0
LOC642387	0	0	0
LOC642393	0	0	0
LOC642397	0	0	0
LOC642398	0	0	0
LOC642399	0	0	0
LOC642403	0	0	0
LOC642405	0	0	0
LOC642406	0	0	0
LOC642408	0	0	0
LOC642411	0	0	0
LOC642412	0	0	0
LOC642413	0	0	0
LOC642414	0	0	0
LOC642418	0	0	0
LOC642419	0	0	0
LOC642420	0	0	0
LOC642423	0	0	0
LOC642424	0	0	0
LOC642425	0	0	0
LOC642426	0	0	0
LOC642428	0	0	0
LOC642432	0	0	0
LOC642433	0	0	0
LOC642434	0	0	0
LOC642439	0	0	0
LOC642441	0	0	0
LOC642443	0	0	0
LOC642446	0	0	0
LOC642447	0	0	0
LOC642449	0	0	0
LOC642450	0	0	0
LOC642451	0	0	0
LOC642452	0	0	0
LOC642453	0	0	0
LOC642456	0	0	0
LOC642458	0	0	0
LOC642460	0	0	0
LOC642464	0	0	0
LOC642468	0	0	0
LOC642469	0	0	0
LOC642471	0	0	0
LOC642473	0	0	0
LOC642475	0	0	0
LOC642477	0	0	0
LOC642480	0	0	0
LOC642486	0	0	0
LOC642489	0	0	0
LOC642490	0	0	0
LOC642497	0	0	0
LOC642502	0	0	0
LOC642503	0	0	0
LOC642504	0	0	0
LOC642505	0	0	0
LOC642506	0	0	0
LOC642509	0	0	0
LOC642513	0	0	0
LOC642514	0	0	0
LOC642515	0	0	0
LOC642516	0	0	0
LOC642520	0	0	0
LOC642521	0	0	0
LOC642527	0	0	0
LOC642528	0	0	0
LOC642530	0	0	0
LOC642536	0	0	0
LOC642537	0	0	0
LOC642538	0	0	0
LOC642539	0	0	0
LOC642546	0	0	0
LOC642548	0	0	0
LOC642550	0	0	0
LOC642553	0	0	0
LOC642558	0	0	0
LOC642559	0	0	0
LOC642561	0	0	0
LOC642563	0	0	0
LOC642564	0	0	0
LOC642566	0	0	0
LOC642567	0	0	0
LOC642568	0	0	0
LOC642570	0	0	0
LOC642571	0	0	0
LOC642573	0	0	0
LOC642574	0	0	0
LOC642576	0	0	0
LOC642578	0	0	0
LOC642580	0	0	0
LOC642583	0	0	0
LOC642585	0	0	0
LOC642587	0	0	0
LOC642588	0	0	0
LOC642590	0	0	0
LOC642591	0	0	0
LOC642592	0	0	0
LOC642594	0	0	0
LOC642595	0	0	0
LOC642597	0	0	0
LOC642602	0	0	0
LOC642606	0	0	0
LOC642607	0	0	0
LOC642608	0	0	0
LOC642611	0	0	0
LOC642615	0	0	0
LOC642616	0	0	0
LOC642617	0	0	0
LOC642620	0	0	0
LOC642621	0	0	0
LOC642622	0	0	0
LOC642623	0	0	0
LOC642624	0	0	0
LOC642626	0	0	0
LOC642628	0	0	0
LOC642629	0	0	0
LOC642633	0	0	0
LOC642635	0	0	0
LOC642636	0	0	0
LOC642637	0	0	0
LOC642639	0	0	0
LOC642644	0	0	0
LOC642645	0	0	0
LOC642646	0	0	0
LOC642648	0	0	0
LOC642650	0	0	0
LOC642653	0	0	0
LOC642655	0	0	0
LOC642656	0	0	0
LOC642659	0	0	0
LOC642660	0	0	0
LOC642661	0	0	0
LOC642662	0	0	0
LOC642666	0	0	0
LOC642669	0	0	0
LOC642671	0	0	0
LOC642672	0	0	0
LOC642673	0	0	0
LOC642675	0	0	0
LOC642677	0	0	0
LOC642678	0	0	0
LOC642680	0	0	0
LOC642681	0	0	0
LOC642684	0	0	0
LOC642685	0	0	0
LOC642688	0	0	0
LOC642691	0	0	0
LOC642692	0	0	0
LOC642693	0	0	0
LOC642698	0	0	0
LOC642701	0	0	0
LOC642702	0	0	0
LOC642707	0	0	0
LOC642711	0	0	0
LOC642712	0	0	0
LOC642714	0	0	0
LOC642716	0	0	0
LOC642718	0	0	0
LOC642720	0	0	0
LOC642726	0	0	0
LOC642730	0	0	0
LOC642731	0	0	0
LOC642732	0	0	0
LOC642733	0	0	0
LOC642736	0	0	0
LOC642738	0	0	0
LOC642740	0	0	0
LOC642741	0	0	0
LOC642743	0	0	0
LOC642744	0	0	0
LOC642749	0	0	0
LOC642751	0	0	0
LOC642755	0	0	0
LOC642756	0	0	0
LOC642757	0	0	0
LOC642759	0	0	0
LOC642761	0	0	0
LOC642762	0	0	0
LOC642765	0	0	0
LOC642767	0	0	0
LOC642769	0	0	0
LOC642771	0	0	0
LOC642772	0	0	0
LOC642773	0	0	0
LOC642775	0	0	0
LOC642776	0	0	0
LOC642778	0	0	0
LOC642780	0	0	0
LOC642781	0	0	0
LOC642782	0	0	0
LOC642784	0	0	0
LOC642785	0	0	0
LOC642787	0	0	0
LOC642788	0	0	0
LOC642795	0	0	0
LOC642797	0	0	0
LOC642799	0	0	0
LOC642804	0	0	0
LOC642808	0	0	0
LOC642809	0	0	0
LOC642812	0	0	0
LOC642815	0	0	0
LOC642816	0	0	0
LOC642817	0	0	0
LOC642819	0	0	0
LOC642820	0	0	0
LOC642821	0	0	0
LOC642826	0	0	0
LOC642828	0	0	0
LOC642830	0	0	0
LOC642832	0	0	0
LOC642833	0	0	0
LOC642834	0	0	0
LOC642838	0	0	0
LOC642843	0	0	0
LOC642846	0	0	0
LOC642849	0	0	0
LOC642851	0	0	0
LOC642852	0	0	0
LOC642853	0	0	0
LOC642855	0	0	0
LOC642856	0	0	0
LOC642859	0	0	0
LOC642861	0	0	0
LOC642863	0	0	0
LOC642864	0	0	0
LOC642866	0	0	0
LOC642867	0	0	0
LOC642869	0	0	0
LOC642879	0	0	0
LOC642883	0	0	0
LOC642888	0	0	0
LOC642889	0	0	0
LOC642891	0	0	0
LOC642892	0	0	0
LOC642895	0	0	0
LOC642897	0	0	0
LOC642902	0	0	0
LOC642903	0	0	0
LOC642904	0	0	0
LOC642909	0	-1	0
LOC642914	0	0	0
LOC642916	0	0	0
LOC642918	0	0	0
LOC642921	0	0	0
LOC642922	0	0	0
LOC642929	0	0	0
LOC642930	0	0	0
LOC642933	0	0	0
LOC642934	0	0	0
LOC642935	0	0	0
LOC642936	0	0	0
LOC642938	0	0	0
LOC642939	0	0	0
LOC642943	0	0	0
LOC642946	0	0	0
LOC642947	0	0	0
LOC642948	0	0	0
LOC642950	0	0	0
LOC642953	0	0	0
LOC642954	0	0	0
LOC642956	0	0	0
LOC642960	0	0	0
LOC642961	0	0	0
LOC642962	0	0	0
LOC642965	0	0	0
LOC642966	0	0	0
LOC642968	0	0	0
LOC642969	0	0	0
LOC642974	0	0	0
LOC642975	0	0	0
LOC642976	0	0	0
LOC642978	0	0	0
LOC642980	0	0	0
LOC642981	0	0	0
LOC642985	0	0	0
LOC642987	0	0	0
LOC642989	0	0	0
LOC642993	0	0	0
LOC642995	0	0	0
LOC642996	0	0	0
LOC643000	0	0	0
LOC643002	0	0	0
LOC643006	0	0	0
LOC643007	0	0	0
LOC643008	0	0	0
LOC643009	0	0	0
LOC643011	0	0	0
LOC643012	0	0	0
LOC643014	0	0	0
LOC643015	0	0	0
LOC643017	0	0	0
LOC643018	0	0	0
LOC643031	0	0	0
LOC643032	0	0	0
LOC643033	0	0	0
LOC643035	0	0	0
LOC643037	0	0	0
LOC643038	0	0	0
LOC643039	0	0	0
LOC643040	0	0	0
LOC643043	0	0	0
LOC643045	0	0	0
LOC643047	0	0	0
LOC643055	0	0	0
LOC643060	0	0	0
LOC643062	0	0	0
LOC643069	0	0	0
LOC643070	0	0	0
LOC643072	0	0	0
LOC643075	0	0	0
LOC643081	0	0	0
LOC643082	0	0	0
LOC643083	0	0	0
LOC643085	0	0	0
LOC643089	0	0	0
LOC643090	0	0	0
LOC643093	0	0	0
LOC643094	0	0	0
LOC643100	0	0	0
LOC643102	0	0	0
LOC643107	0	0	0
LOC643109	0	0	0
LOC643116	0	0	0
LOC643120	0	0	0
LOC643121	0	0	0
LOC643123	0	0	0
LOC643125	0	0	0
LOC643130	0	0	0
LOC643131	0	0	0
LOC643132	0	0	0
LOC643133	0	0	0
LOC643138	0	0	0
LOC643140	0	0	0
LOC643142	0	0	0
LOC643143	0	0	0
LOC643145	0	0	0
LOC643146	0	0	0
LOC643147	0	0	0
LOC643149	0	0	0
LOC643150	0	0	0
LOC643152	0	0	0
LOC643153	0	0	0
LOC643154	0	0	0
LOC643158	0	0	0
LOC643159	0	0	0
LOC643161	0	0	0
LOC643167	0	0	0
LOC643169	0	0	0
LOC643171	0	0	0
LOC643175	0	0	0
LOC643176	0	0	0
LOC643186	0	0	0
LOC643187	0	0	0
LOC643189	0	0	0
LOC643191	0	0	0
LOC643194	0	0	0
LOC643195	0	0	0
LOC643197	0	0	0
LOC643201	0	0	0
LOC643203	0	0	0
LOC643206	0	0	0
LOC643210	0	0	0
LOC643213	0	0	0
LOC643216	0	0	0
LOC643219	0	0	0
LOC643220	0	0	0
LOC643222	0	0	0
LOC643224	0	0	0
LOC643225	0	0	0
LOC643226	0	0	0
LOC643227	0	0	0
LOC643231	0	0	0
LOC643233	0	0	0
LOC643234	0	0	0
LOC643235	0	0	0
LOC643236	0	0	0
LOC643237	0	0	0
LOC643240	0	0	0
LOC643242	0	0	0
LOC643246	0	0	0
LOC643248	0	0	0
LOC643253	0	0	0
LOC643256	0	0	0
LOC643258	0	0	0
LOC643261	0	0	0
LOC643262	0	0	0
LOC643263	0	0	0
LOC643265	0	0	0
LOC643266	0	0	0
LOC643272	0	0	0
LOC643273	0	0	0
LOC643274	0	0	0
LOC643275	0	0	0
LOC643278	0	0	0
LOC643283	0	0	0
LOC643284	0	0	0
LOC643285	0	0	0
LOC643286	0	0	0
LOC643287	0	0	0
LOC643293	0	0	0
LOC643296	0	0	0
LOC643300	0	0	0
LOC643302	0	0	0
LOC643304	0	0	0
LOC643308	0	0	0
LOC643310	0	0	0
LOC643311	0	0	0
LOC643313	0	0	0
LOC643318	0	0	0
LOC643319	0	0	0
LOC643320	0	0	0
LOC643322	0	0	0
LOC643324	0	0	0
LOC643325	0	0	0
LOC643326	0	0	0
LOC643327	0	0	0
LOC643328	0	0	0
LOC643329	0	0	0
LOC643330	0	0	0
LOC643331	0	0	0
LOC643332	0	0	0
LOC643334	0	0	0
LOC643336	0	0	0
LOC643338	0	0	0
LOC643339	0	0	0
LOC643341	0	0	0
LOC643342	0	0	0
LOC643344	0	0	0
LOC643345	0	0	0
LOC643346	0	0	0
LOC643350	0	0	0
LOC643355	0	0	0
LOC643356	0	0	0
LOC643357	0	0	0
LOC643358	0	0	0
LOC643359	0	0	0
LOC643363	0	0	0
LOC643365	0	0	0
LOC643368	0	0	0
LOC643369	0	0	0
LOC643371	0	0	0
LOC643373	0	0	0
LOC643376	0	0	0
LOC643377	0	0	0
LOC643378	0	0	0
LOC643381	0	0	0
LOC643382	0	0	0
LOC643384	0	0	0
LOC643386	0	0	0
LOC643387	0	0	0
LOC643388	0	0	0
LOC643389	0	0	0
LOC643391	0	0	0
LOC643395	0	0	0
LOC643396	0	0	0
LOC643397	0	0	0
LOC643401	0	0	0
LOC643402	0	0	0
LOC643403	0	0	0
LOC643406	0	0	0
LOC643409	0	0	0
LOC643412	0	0	0
LOC643416	0	0	0
LOC643420	0	0	0
LOC643422	0	0	0
LOC643423	0	0	0
LOC643424	0	0	0
LOC643426	0	0	0
LOC643428	0	0	0
LOC643429	0	0	0
LOC643430	0	0	0
LOC643431	0	0	0
LOC643432	0	0	0
LOC643433	0	0	0
LOC643435	0	0	0
LOC643438	0	0	0
LOC643441	0	0	0
LOC643444	0	0	0
LOC643445	0	0	0
LOC643446	0	0	0
LOC643449	0	0	0
LOC643451	0	0	0
LOC643452	0	0	0
LOC643453	0	0	0
LOC643454	0	0	0
LOC643461	0	0	0
LOC643464	0	0	0
LOC643465	0	0	0
LOC643466	0	0	0
LOC643467	0	0	0
LOC643468	0	0	0
LOC643475	0	0	0
LOC643479	0	0	0
LOC643482	0	0	0
LOC643486	0	0	0
LOC643491	0	0	0
LOC643492	0	0	0
LOC643493	0	0	0
LOC643495	0	0	0
LOC643496	0	0	0
LOC643501	0	0	0
LOC643502	0	0	0
LOC643503	0	0	0
LOC643505	0	0	0
LOC643507	0	0	0
LOC643509	0	0	0
LOC643520	0	0	0
LOC643529	0	0	0
LOC643531	0	0	0
LOC643533	0	0	0
LOC643534	0	0	0
LOC643547	0	0	0
LOC643550	0	0	0
LOC643556	0	0	0
LOC643558	0	0	0
LOC643559	0	0	0
LOC643563	0	0	0
LOC643566	0	0	0
LOC643570	0	0	0
LOC643576	0	0	0
LOC643577	0	0	0
LOC643580	0	0	0
LOC643581	0	0	0
LOC643582	0	0	0
LOC643583	0	0	0
LOC643584	0	0	0
LOC643590	0	0	0
LOC643594	0	0	0
LOC643595	0	0	0
LOC643596	0	0	0
LOC643598	0	0	0
LOC643599	0	0	0
LOC643604	0	0	0
LOC643605	0	0	0
LOC643608	0	0	0
LOC643612	0	0	0
LOC643614	0	0	0
LOC643615	0	0	0
LOC643619	0	0	0
LOC643621	0	0	0
LOC643623	0	0	0
LOC643624	0	0	0
LOC643626	0	0	0
LOC643630	0	0	0
LOC643634	0	0	0
LOC643637	0	0	0
LOC643640	0	0	0
LOC643647	0	0	0
LOC643648	0	0	0
LOC643652	0	0	0
LOC643660	0	0	0
LOC643662	0	0	0
LOC643664	0	0	0
LOC643665	0	0	0
LOC643668	0	0	0
LOC643669	0	0	0
LOC643670	0	0	0
LOC643672	0	0	0
LOC643677	0	0	0
LOC643680	0	0	0
LOC643684	0	0	0
LOC643686	0	0	0
LOC643687	0	0	0
LOC643690	0	0	0
LOC643692	0	0	0
LOC643693	0	0	0
LOC643695	0	0	0
LOC643696	0	0	0
LOC643697	0	0	0
LOC643699	0	0	0
LOC643700	0	0	0
LOC643702	0	0	0
LOC643703	0	0	0
LOC643712	0	0	0
LOC643713	0	0	0
LOC643714	0	0	0
LOC643717	0	0	0
LOC643718	0	0	0
LOC643719	0	0	0
LOC643720	0	0	0
LOC643721	0	0	0
LOC643722	0	0	0
LOC643729	0	0	0
LOC643731	0	0	0
LOC643733	0	0	0
LOC643734	0	0	0
LOC643738	0	0	0
LOC643740	0	0	0
LOC643747	0	0	0
LOC643748	0	0	0
LOC643749	0	0	0
LOC643750	0	0	0
LOC643752	0	0	0
LOC643755	0	0	0
LOC643757	0	0	0
LOC643761	0	0	0
LOC643763	0	0	0
LOC643767	0	0	0
LOC643768	0	0	0
LOC643770	0	0	0
LOC643771	0	0	0
LOC643772	0	0	0
LOC643774	0	0	0
LOC643778	0	0	0
LOC643779	0	0	0
LOC643783	0	0	0
LOC643784	0	0	0
LOC643787	0	0	0
LOC643790	0	0	0
LOC643791	0	0	0
LOC643792	0	0	0
LOC643797	0	0	0
LOC643799	0	0	0
LOC643801	0	0	0
LOC643802	0	0	0
LOC643805	0	0	0
LOC643807	0	0	0
LOC643808	0	0	0
LOC643809	0	0	0
LOC643811	0	0	0
LOC643813	0	0	0
LOC643814	0	0	0
LOC643815	0	0	0
LOC643817	0	0	0
LOC643821	0	0	0
LOC643824	0	0	0
LOC643825	0	0	0
LOC643831	0	0	0
LOC643834	0	0	0
LOC643836	0	0	0
LOC643837	0	0	0
LOC643841	0	0	0
LOC643842	0	0	0
LOC643844	0	0	0
LOC643847	0	0	0
LOC643850	0	0	0
LOC643853	0	0	0
LOC643854	0	0	0
LOC643855	0	0	0
LOC643856	0	0	0
LOC643857	0	0	0
LOC643863	0	0	0
LOC643866	0	0	0
LOC643868	0	0	0
LOC643869	0	0	0
LOC643870	0	0	0
LOC643872	0	0	0
LOC643873	0	0	0
LOC643878	0	0	0
LOC643879	0	0	0
LOC643882	0	0	0
LOC643883	0	0	0
LOC643884	0	0	0
LOC643888	0	0	0
LOC643894	0	0	0
LOC643895	0	0	0
LOC643896	0	0	0
LOC643897	0	0	0
LOC643899	0	0	0
LOC643900	0	0	0
LOC643901	0	0	0
LOC643903	0	0	0
LOC643904	0	0	0
LOC643905	0	0	0
LOC643906	0	0	0
LOC643910	0	0	0
LOC643911	0	0	0
LOC643912	0	0	0
LOC643913	0	0	0
LOC643918	0	0	0
LOC643920	0	0	0
LOC643922	0	0	0
LOC643923	0	0	0
LOC643926	0	0	0
LOC643927	0	0	0
LOC643930	0	0	0
LOC643932	0	0	0
LOC643933	0	0	0
LOC643935	0	0	0
LOC643936	0	0	0
LOC643937	0	0	0
LOC643938	0	0	0
LOC643943	0	0	0
LOC643948	0	0	0
LOC643949	0	0	0
LOC643950	0	0	0
LOC643951	0	0	0
LOC643953	0	0	0
LOC643955	0	0	0
LOC643958	0	0	0
LOC643959	0	0	0
LOC643960	0	0	0
LOC643961	0	0	0
LOC643962	0	0	0
LOC643965	0	0	0
LOC643968	0	0	0
LOC643972	0	0	0
LOC643977	0	0	0
LOC643980	0	0	0
LOC643981	0	0	0
LOC643982	0	0	0
LOC643983	0	0	0
LOC643985	0	0	0
LOC643986	0	0	0
LOC643988	0	0	0
LOC643990	0	0	0
LOC643993	0	0	0
LOC643995	0	0	0
LOC643997	0	1	0
LOC643998	0	0	0
LOC644000	0	0	0
LOC644001	0	0	0
LOC644003	0	0	0
LOC644005	0	0	0
LOC644006	0	0	0
LOC644008	0	0	0
LOC644010	0	0	0
LOC644011	0	0	0
LOC644012	0	0	0
LOC644014	0	0	0
LOC644019	0	0	0
LOC644021	0	0	0
LOC644023	0	0	0
LOC644024	0	0	0
LOC644026	0	0	0
LOC644029	0	0	0
LOC644031	0	0	0
LOC644033	-1	0	0
LOC644035	0	0	0
LOC644037	0	0	0
LOC644038	0	0	0
LOC644039	0	0	0
LOC644043	0	0	0
LOC644044	0	0	0
LOC644045	0	0	0
LOC644046	0	0	0
LOC644047	0	0	0
LOC644048	0	0	0
LOC644055	0	0	0
LOC644056	0	0	0
LOC644057	0	0	0
LOC644058	0	0	0
LOC644059	0	0	0
LOC644063	0	0	0
LOC644064	0	0	0
LOC644065	0	0	0
LOC644066	0	0	0
LOC644068	0	0	0
LOC644070	0	0	0
LOC644072	0	0	0
LOC644074	0	0	0
LOC644075	0	0	0
LOC644079	0	0	0
LOC644083	0	0	0
LOC644086	0	0	0
LOC644087	0	0	0
LOC644088	0	0	0
LOC644090	0	0	0
LOC644091	0	0	0
LOC644092	0	0	0
LOC644093	0	0	0
LOC644094	0	0	0
LOC644096	0	0	0
LOC644097	0	0	0
LOC644098	0	0	0
LOC644099	0	0	0
LOC644100	0	0	0
LOC644101	0	0	0
LOC644105	0	0	0
LOC644111	0	0	0
LOC644112	0	0	0
LOC644113	0	0	0
LOC644116	0	0	0
LOC644117	0	0	0
LOC644120	0	0	0
LOC644122	0	0	0
LOC644124	0	0	0
LOC644126	0	0	0
LOC644128	0	0	0
LOC644131	0	0	0
LOC644132	0	0	0
LOC644133	0	0	0
LOC644135	0	0	0
LOC644136	0	0	0
LOC644137	0	0	0
LOC644143	0	0	0
LOC644144	0	0	0
LOC644145	0	0	0
LOC644150	0	0	0
LOC644151	0	0	0
LOC644152	0	0	0
LOC644153	0	0	0
LOC644155	0	0	0
LOC644157	0	0	0
LOC644162	0	0	0
LOC644165	0	0	0
LOC644166	0	0	0
LOC644167	0	0	0
LOC644168	0	0	0
LOC644171	0	0	0
LOC644172	0	0	0
LOC644173	0	0	0
LOC644175	0	0	0
LOC644183	0	0	0
LOC644184	0	0	0
LOC644186	0	0	0
LOC644187	0	0	0
LOC644188	0	0	0
LOC644189	0	0	0
LOC644191	0	0	0
LOC644193	0	0	0
LOC644195	0	0	0
LOC644196	0	0	0
LOC644197	0	0	0
LOC644200	0	0	0
LOC644201	0	0	0
LOC644204	0	0	0
LOC644207	0	0	0
LOC644208	0	0	0
LOC644209	0	0	0
LOC644214	0	0	0
LOC644215	0	0	0
LOC644222	0	0	0
LOC644224	0	0	0
LOC644225	0	0	0
LOC644227	0	0	0
LOC644228	0	0	0
LOC644229	0	0	0
LOC644231	0	0	0
LOC644234	0	0	0
LOC644237	0	0	0
LOC644241	0	0	0
LOC644242	0	0	0
LOC644243	0	0	0
LOC644246	0	0	0
LOC644248	0	0	0
LOC644250	-1	0	0
LOC644251	0	0	0
LOC644253	0	0	0
LOC644254	0	0	0
LOC644255	0	0	0
LOC644256	0	0	0
